"regime_param_1","regime_param_2","m","kappa","distance"
0.45,98.6792854949627,0.45,98.6792854949627,0.0372630110809957
0.483333333333333,98.6792854949627,0.483333333333333,98.6792854949627,0.0575604422787511
0.516666666666667,98.6792854949627,0.516666666666667,98.6792854949627,0.0777178469957941
0.55,98.6792854949627,0.55,98.6792854949627,0.0978288396612155
0.583333333333333,98.6792854949627,0.583333333333333,98.6792854949627,0.118000635813999
0.616666666666667,98.6792854949627,0.616666666666667,98.6792854949627,0.138348918737766
0.65,98.6792854949627,0.65,98.6792854949627,0.158999698063238
0.683333333333333,98.6792854949627,0.683333333333333,98.6792854949627,0.180096320163338
0.716666666666667,98.6792854949627,0.716666666666667,98.6792854949627,0.201809134387108
0.75,98.6792854949627,0.75,98.6792854949627,0.224349855648086
0.25,140.484366030504,0.25,140.484366030504,0.0953437093964564
0.283333333333333,140.484366030504,0.283333333333333,140.484366030504,0.0710469838101081
0.316666666666667,140.484366030504,0.316666666666667,140.484366030504,0.047925813162815
0.35,140.484366030504,0.35,140.484366030504,0.0260465048325144
0.383333333333333,140.484366030504,0.383333333333333,140.484366030504,0.0110998459317626
0.416666666666667,140.484366030504,0.416666666666667,140.484366030504,0.0171670218006752
0.45,140.484366030504,0.45,140.484366030504,0.0373600582447802
0.483333333333333,140.484366030504,0.483333333333333,140.484366030504,0.0576162068420699
0.516666666666667,140.484366030504,0.516666666666667,140.484366030504,0.0777347455045051
0.55,140.484366030504,0.55,140.484366030504,0.097809099448499
0.583333333333333,140.484366030504,0.583333333333333,140.484366030504,0.117943910263787
0.616666666666667,140.484366030504,0.616666666666667,140.484366030504,0.138254263441986
0.65,140.484366030504,0.65,140.484366030504,0.158865489466343
0.683333333333333,140.484366030504,0.683333333333333,140.484366030504,0.179920111110122
0.716666666666667,140.484366030504,0.716666666666667,140.484366030504,0.20158742458282
0.75,140.484366030504,0.75,140.484366030504,0.224077716669394
0.25,200,0.25,200,0.0950788868100918
0.283333333333333,200,0.283333333333333,200,0.0708247186776155
0.316666666666667,200,0.316666666666667,200,0.0477417002546162
0.35,200,0.35,200,0.0259683490618913
0.383333333333333,200,0.383333333333333,200,0.011534937996754
0.416666666666667,200,0.416666666666667,200,0.0173810080419569
0.45,200,0.45,200,0.0374286197308334
0.483333333333333,200,0.483333333333333,200,0.0576563736350295
0.516666666666667,200,0.516666666666667,200,0.0777465942542724
0.55,200,0.55,200,0.0977951995254683
0.583333333333333,200,0.583333333333333,200,0.117904029764268
0.616666666666667,200,0.616666666666667,200,0.138187734952747
0.65,200,0.65,200,0.158771168586925
0.683333333333333,200,0.683333333333333,200,0.17979626951238
0.716666666666667,200,0.716666666666667,200,0.201431590303178
0.75,200,0.75,200,0.223886407544001
